Date/Time,15 Oct 2024 23.53.45,,,
920,0.194001347,,,
922.5,0.118124597,,,
925,0.146970719,,,
927.5,0.131526336,,,
930,0.091370948,,,
932.5,0.098943673,,,
935,0.109306358,,,
937.5,0.151703671,,,
940,0.282781631,,,
942.5,0.274611056,,,
945,0.635810256,,,
947.5,0.492974639,,,
950,0.139896184,,,
952.5,0.196592018,,,
955,0.13322024,,,
957.5,0.098644748,,,
960,0.193901703,,,
962.5,0.165205047,,,
965,0.087833688,,,
967.5,0.131825253,,,
970,0.039557543,,,
972.5,0.049521659,,,
975,0.047678296,,,
977.5,0.083250187,,,
980,0.230420187,,,
982.5,0.265394241,,,
985,0.228078619,,,
987.5,0.30893743,,,
990,0.288959384,,,
992.5,0.198833942,,,
995,0.240533769,,,
997.5,0.266689569,,,
1000,0.065862805,,,
1002.5,0.05061771,,,
1005,0.071592174,,,
1007.5,0.187076285,,,
1010,0.151056007,,,
1012.5,0.058539182,,,
1015,0.115932494,,,
1017.5,0.103527166,,,
1020,0.052112326,,,
1022.5,0.082253776,,,
1025,0.165802896,,,
1027.5,0.04125144,,,
1030,0.275707096,,,
1032.5,0.233010858,,,
1035,0.100537933,,,
1037.5,0.140792966,,,
1040,0.048973631,,,
1042.5,0.138052836,,,
1045,0.081257366,,,
1047.5,0.124750733,,,
1050,0.095306769,,,
1052.5,0.014149045,,,
1055,0.058190439,,,
1057.5,0.11996796,,,
1060,0.056994744,,,
1062.5,0.172827601,,,
1065,0.278646499,,,
1067.5,0.206506312,,,
1070,0.165005758,,,
1072.5,0.144629151,,,
1075,0.069798633,,,
1077.5,0.020526079,,,
1080,0.05644672,,,
1082.5,0.040653594,,,
1085,0.038461488,,,
1087.5,0.074880332,,,
1090,0.09929242,,,
1092.5,0.18553184,,,
1095,0.143682554,,,
1097.5,0.068104737,,,
1100,0.245665282,,,
1102.5,0.223644584,,,
1105,0.079364188,,,
1107.5,0.041849289,,,
1110,0.095007844,,,
1112.5,0.256177425,,,
1115,0.188620716,,,
1117.5,0.14692089,,,
1120,0.291051835,,,
1122.5,0.230320543,,,
1125,0.174820423,,,
1127.5,0.136458576,,,
1130,0.028298089,,,
1132.5,0.063770346,,,
1135,0.144828424,,,
1137.5,0.123056836,,,
1140,0.083698578,,,
1142.5,0.097648337,,,
1145,0.072538763,,,
1147.5,0.099940084,,,
1150,0.04787758,,,
1152.5,0.206805229,,,
1155,0.227729872,,,
1157.5,0.106914967,,,
1160,0.054503717,,,
1162.5,0.055450305,,,
1165,0.072289661,,,
1167.5,0.078168489,,,
1170,0.208798051,,,
1172.5,0.25353694,,,
1175,0.203616709,,,
1177.5,0.026504548,,,
1180,0.131077945,,,
1182.5,0.274361938,,,
1185,0.419439465,,,
1187.5,0.368323565,,,
1190,0.288959384,,,
1192.5,0.210093394,,,
1195,0.138301939,,,
1197.5,0.029543605,,,
1200,0.149112999,,,
1202.5,0.205260798,,,
1205,0.169140875,,,
1207.5,0.089378119,,,
1210,0.164108992,,,
1212.5,0.213032797,,,
1215,0.114288412,,,
1217.5,0.109356172,,,
1220,0.098943673,,,
1222.5,0.115384467,,,
1225,0.058190439,,,
1227.5,0.067008682,,,
1230,0.164507553,,,
1232.5,0.161169574,,,
1235,0.121861137,,,
1237.5,0.166151643,,,
1240,0.114138953,,,
1242.5,0.118074775,,,
1245,0.185083464,,,
1247.5,0.193901703,,,
1250,0.065613702,,,
1252.5,0.120665446,,,
1255,0.116978727,,,
1257.5,0.086388886,,,
1260,0.082353421,,,
1262.5,0.054902282,,,
1265,0.138202295,,,
1267.5,0.079812571,,,
1270,0.130629569,,,
1272.5,0.172528669,,,
1275,0.079812571,,,
1277.5,0.075029798,,,
1280,0.189168751,,,
1282.5,0.227430955,,,
1285,0.121811323,,,
1287.5,0.081406832,,,
1290,0.171034053,,,
1292.5,0.120017782,,,
1295,0.027600601,,,
1297.5,0.083001085,,,
1300,0.121910959,,,
1302.5,0.129882261,,,
1305,0.160173163,,,
1307.5,0.066809401,,,
1310,0.101285242,,,
1312.5,0.053756408,,,
1315,0.071592174,,,
1317.5,0.074979976,,,
1320,0.0856914,,,
1322.5,0.093413591,,,
1325,0.10282968,,,
1327.5,0.080410421,,,
1330,0.066659935,,,
1332.5,0.114039309,,,
1335,0.092965201,,,
1337.5,0.045934577,,,
1340,0.108907789,,,
1342.5,0.156536266,,,
1345,0.095256947,,,
1347.5,0.09162005,,,
1350,0.052510891,,,
1352.5,0.104224652,,,
1355,0.158578902,,,
1357.5,0.06715814,,,
1360,0.063371778,,,
1362.5,0.088182427,,,
1365,0.102979138,,,
1367.5,0.11423859,,,
1370,0.039906286,,,
1372.5,0.110850796,,,
1375,0.042098392,,,
1377.5,0.095256947,,,
1380,0.086339064,,,
1382.5,0.076225489,,,
1385,0.111199535,,,
1387.5,0.082453065,,,
1390,0.02914504,,,
1392.5,0.056795463,,,
1395,0.114338234,,,
1397.5,0.02062572,,,
1400,0.295436054,,,
1402.5,0.298674375,,,
1405,0.031586248,,,
1407.5,0.15284954,,,
1410,0.060731288,,,
1412.5,0.044240676,,,
1415,0.175916478,,,
1417.5,0.15718393,,,
1420,0.171432614,,,
1422.5,0.204314202,,,
1425,0.301015943,,,
1427.5,0.390095145,,,
1430,0.338779956,,,
1432.5,0.093662694,,,
1435,0.12350522,,,
1437.5,0.303756088,,,
1440,0.201524243,,,
1442.5,0.172827601,,,
1445,0.094410002,,,
1447.5,0.037215974,,,
1450,0.118523166,,,
1452.5,0.178258032,,,
1455,0.186030045,,,
1457.5,0.048425604,,,
1460,0.141739547,,,
1462.5,0.164208636,,,
1465,0.147269636,,,
1467.5,0.153148472,,,
1470,0.107512817,,,
1472.5,0.060432363,,,
1475,0.09356305,,,
1477.5,0.062126264,,,
1480,0.143234164,,,
1482.5,0.129035309,,,
1485,0.0326823,,,
1487.5,0.022518903,,,
1490,0.084993914,,,
1492.5,0.076574236,,,
1495,0.147070348,,,
1497.5,0.099989906,,,
1500,0.086388886,,,
1502.5,0.07996203,,,
1505,0.175418273,,,
1507.5,0.091121845,,,
1510,0.115484104,,,
1512.5,0.110153303,,,
1515,0.083001085,,,
1517.5,0.122807734,,,
1520,0.10576909,,,
1522.5,0.046183679,,,
1525,0.137903363,,,
1527.5,0.169888183,,,
1530,0.106715687,,,
1532.5,0.082353421,,,
1535,0.074431948,,,
1537.5,0.131277233,,,
1540,0.092168078,,,
1542.5,0.098345824,,,
1545,0.3677257,,,
1547.5,0.400208712,,,
1550,0.184884176,,,
1552.5,0.115235001,,,
1555,0.104822502,,,
1557.5,0.116530336,,,
1560,0.093812153,,,
1562.5,0.095506057,,,
1565,0.135910541,,,
1567.5,0.1079612,,,
1570,0.13272202,,,
1572.5,0.264896035,,,
1575,0.099441878,,,
1577.5,0.033329967,,,
1580,0.064268552,,,
1582.5,0.049920224,,,
1585,0.147269636,,,
1587.5,0.163859889,,,
1590,0.022618543,,,
1592.5,0.09849529,,,
1595,0.053407662,,,
1597.5,0.036169741,,,
1600,0.069549531,,,
1602.5,0.069101147,,,
1605,0.018732538,,,
1607.5,0.047528833,,,
1610,0.053457484,,,
1612.5,0.032433197,,,
1615,0.116081953,,,
1617.5,0.082751982,,,
1620,0.046881165,,,
