Date/Time,15 Oct 2024 23.54.09,,,
1295,0.204946205,,,
1297.5,0.219782978,,,
1300,0.280833811,,,
1302.5,0.2302894,,,
1305,0.132608086,,,
1307.5,0.165263176,,,
1310,0.120752864,,,
1312.5,0.073686928,,,
1315,0.125438154,,,
1317.5,0.095267691,,,
1320,0.116422512,,,
1322.5,0.132963032,,,
1325,0.032016192,,,
1327.5,0.127425864,,,
1330,0.08106982,,,
1332.5,0.088452712,,,
1335,0.075248696,,,
1337.5,0.018102281,,,
1340,0.022716587,,,
1342.5,0.11734537,,,
1345,0.206295013,,,
1347.5,0.235329643,,,
1350,0.194936723,,,
1352.5,0.105419166,,,
1355,0.115996577,,,
1357.5,0.166753948,,,
1360,0.247894764,,,
1362.5,0.258543164,,,
1365,0.18861866,,,
1367.5,0.119333073,,,
1370,0.225462124,,,
1372.5,0.183862373,,,
1375,0.102934539,,,
1377.5,0.122172646,,,
1380,0.087884799,,,
1382.5,0.076313533,,,
1385,0.137648329,,,
1387.5,0.017676344,,,
1390,0.117700316,,,
1392.5,0.097255386,,,
1395,0.078301236,,,
1397.5,0.048414726,,,
1400,0.040250953,,,
1402.5,0.058424223,,,
1405,0.056507513,,,
1407.5,0.032371137,,,
1410,0.084051371,,,
1412.5,0.182016656,,,
1415,0.184998214,,,
1417.5,0.13473776,,,
1420,0.085471161,,,
1422.5,0.08099883,,,
1425,0.095906593,,,
1427.5,0.097468361,,,
1430,0.08248961,,,
1432.5,0.07411287,,,
1435,0.151775196,,,
1437.5,0.198131233,,,
1440,0.082915545,,,
1442.5,0.04692395,,,
1445,0.137364358,,,
1447.5,0.14006196,,,
1450,0.100449912,,,
1452.5,0.158732161,,,
1455,0.163417444,,,
1457.5,0.087032929,,,
1460,0.030880362,,,
1462.5,0.021580758,,,
1465,0.115925588,,,
1467.5,0.091008328,,,
1470,0.059276097,,,
1472.5,0.036559507,,,
1475,0.119049117,,,
1477.5,0.148580685,,,
1480,0.173213974,,,
1482.5,0.216233522,,,
1485,0.213677898,,,
1487.5,0.18329446,,,
1490,0.047917802,,,
1492.5,0.048485715,,,
1495,0.048840664,,,
1497.5,0.052035183,,,
1500,0.02988651,,,
1502.5,0.133175999,,,
1505,0.106838949,,,
1507.5,0.106342025,,,
1510,0.175130695,,,
1512.5,0.102508597,,,
1515,0.155182689,,,
1517.5,0.103147507,,,
1520,0.101159804,,,
1522.5,0.011216315,,,
1525,0.052461118,,,
1527.5,0.025414182,,,
1530,0.070137464,,,
1532.5,0.084193349,,,
1535,0.026762979,,,
1537.5,0.050118472,,,
1540,0.090085469,,,
1542.5,0.066020079,,,
1545,0.102721572,,,
1547.5,0.101372771,,,
1550,0.090227447,,,
1552.5,0.061831713,,,
1555,0.03102234,,,
1557.5,0.04585911,,,
1560,0.020160971,,,
1562.5,0.058779169,,,
1565,0.121249788,,,
1567.5,0.115570642,,,
1570,0.079721026,,,
1572.5,0.126290023,,,
1575,0.113582939,,,
1577.5,0.065310188,,,
1580,0.007240912,,,
1582.5,0.044581302,,,
1585,0.08781381,,,
1587.5,0.083554447,,,
1590,0.073190004,,,
1592.5,0.036275551,,,
1595,0.064387329,,,
1597.5,0.063819416,,,
1600,0.033081029,,,
1602.5,0.023000544,,,
1605,0.057785321,,,
1607.5,0.085329182,,,
1610,0.157312363,,,
1612.5,0.090227447,,,
1615,0.029176617,,,
1617.5,0.145528138,,,
1620,0.0991721,,,
1622.5,0.057430372,,,
1625,0.127709821,,,
1627.5,0.149645522,,,
1630,0.082560599,,,
1632.5,0.034287848,,,
1635,0.092144154,,,
1637.5,0.117629327,,,
1640,0.11876516,,,
1642.5,0.114931732,,,
1645,0.047775824,,,
1647.5,0.024917256,,,
1650,0.084477313,,,
1652.5,0.172220126,,,
1655,0.126715958,,,
1657.5,0.084335327,,,
1660,0.117558338,,,
1662.5,0.141907677,,,
1665,0.103573442,,,
1667.5,0.049124621,,,
1670,0.134453803,,,
1672.5,0.11876516,,,
1675,0.135163695,,,
1677.5,0.135021716,,,
1680,0.036204562,,,
1682.5,0.050828364,,,
1685,0.066233054,,,
1687.5,0.047491867,,,
1690,0.018741185,,,
1692.5,0.155395657,,,
1695,0.207785785,,,
1697.5,0.074325837,,,
1700,0.039186113,,,
1702.5,0.04578812,,,
1705,0.063109517,,,
1707.5,0.0765265,,,
1710,0.027401883,,,
1712.5,0.045078229,,,
1715,0.017605355,,,
1717.5,0.055371683,,,
1720,0.038050283,,,
1722.5,0.024278352,,,
1725,0.056081574,,,
1727.5,0.062612593,,,
1730,0.034784775,,,
1732.5,0.037411381,,,
1735,0.067936793,,,
1737.5,0.036701486,,,
1740,0.082205653,,,
1742.5,0.071628243,,,
1745,0.052816067,,,
1747.5,0.012565113,,,
1750,0.045433175,,,
1752.5,0.036772475,,,
1755,0.050118472,,,
1757.5,0.05672048,,,
1760,0.021225812,,,
1762.5,0.003691446,,,
1765,0.053312991,,,
1767.5,0.02023196,,,
1770,0.036275551,,,
1772.5,0.055726629,,,
1775,0.021722736,,,
1777.5,0.007311902,,,
1780,0.023852417,,,
1782.5,0.037340391,,,
1785,0.062754571,,,
1787.5,0.011642251,,,
1790,0.037411381,,,
1792.5,0.038831167,,,
1795,0.079508059,,,
1797.5,0.105206199,,,
1800,0.115854599,,,
1802.5,0.091789208,,,
1805,0.13388589,,,
1807.5,0.080856852,,,
1810,0.045078229,,,
1812.5,0.08944656,,,
1815,0.098604187,,,
1817.5,0.05111232,,,
1820,0.073331982,,,
1822.5,0.057004437,,,
1825,0.06956955,,,
1827.5,0.058566201,,,
1830,0.035636645,,,
1832.5,0.056010585,,,
1835,0.062470615,,,
1837.5,0.068504706,,,
1840,0.077307388,,,
1842.5,0.094131857,,,
1845,0.060837861,,,
1847.5,0.02349747,,,
1850,0.008021795,,,
1852.5,0.024491321,,,
1855,0.034500819,,,
1857.5,0.049834512,,,
1860,0.041741729,,,
1862.5,0.034784775,,,
1865,0.050189462,,,
1867.5,0.04578812,,,
1870,0.015546665,,,
1872.5,0.033081029,,,
1875,0.058140267,,,
1877.5,0.065594144,,,
1880,0.082702577,,,
1882.5,0.064103372,,,
1885,0.043800421,,,
1887.5,0.073048025,,,
1890,0.062186658,,,
1892.5,0.054874755,,,
1895,0.071628243,,,
1897.5,0.087387875,,,
1900,0.094486803,,,
1902.5,0.089872502,,,
1905,0.082063675,,,
1907.5,0.064458318,,,
1910,0.07943707,,,
1912.5,0.107264884,,,
1915,0.076952443,,,
1917.5,0.047207907,,,
1920,0.002981552,,,
1922.5,0.068717673,,,
1925,0.086961932,,,
1927.5,0.015262707,,,
1930,0.109749511,,,
1932.5,0.104425311,,,
1935,0.106484003,,,
1937.5,0.130620375,,,
1940,0.066446021,,,
1942.5,0.039186113,,,
1945,0.053596947,,,
1947.5,0.094202846,,,
1950,0.128703669,,,
1952.5,0.054164864,,,
1955,0.052816067,,,
1957.5,0.055300694,,,
1960,0.040889859,,,
1962.5,0.009015646,,,
1965,0.024136374,,,
1967.5,0.078301236,,,
1970,0.091931187,,,
1972.5,0.049337588,,,
1975,0.057075426,,,
1977.5,0.066658989,,,
1980,0.024917256,,,
1982.5,0.054945745,,,
1985,0.041599751,,,
1987.5,0.021083832,,,
1990,0.020799875,,,
1992.5,0.010435432,,,
1995,0.05757235,,,
1997.5,0.07347396,,,
2000,0.05977302,,,
